id,created_at,reference,pac_values_1,pac_values_2,pac_values_3,pac_values_4,total_energy_values_1,total_energy_values_2,total_energy_values_3,total_energy_values_4,year_energy_values_1,year_energy_values_2,year_energy_values_3,year_energy_values_4,year_energy_unit
2607048,Apr 25 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6990470.0,8575850.0,0.0,0.0,4321670.0,5383360.0,0.0,0.0,Wh
2607049,Apr 25 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11061200.0,10921000.0,6715020.0,6549130.0,5840400.0,5789130.0,3572680.0,3372260.0,Wh
2607050,Apr 25 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6990470.0,8575850.0,0.0,0.0,4321670.0,5383360.0,0.0,0.0,Wh
2607051,Apr 25 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11061200.0,10921000.0,6715020.0,6549130.0,5840400.0,5789130.0,3572680.0,3372260.0,Wh
2607052,Apr 25 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6990470.0,8575850.0,0.0,0.0,4321670.0,5383360.0,0.0,0.0,Wh
2590227,Apr 24 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6946860.0,8525020.0,0.0,0.0,4278060.0,5332520.0,0.0,0.0,Wh
2590228,Apr 24 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11040300.0,10900100.0,6701120.0,6535250.0,5819500.0,5768260.0,3558780.0,3358380.0,Wh
2590229,Apr 24 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6946860.0,8525020.0,0.0,0.0,4278060.0,5332520.0,0.0,0.0,Wh
2590230,Apr 24 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11040300.0,10900100.0,6701120.0,6535250.0,5819500.0,5768260.0,3558780.0,3358380.0,Wh
2590231,Apr 24 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6946860.0,8525020.0,0.0,0.0,4278060.0,5332520.0,0.0,0.0,Wh
2590232,Apr 24 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11040300.0,10900100.0,6701120.0,6535250.0,5819500.0,5768260.0,3558780.0,3358380.0,Wh
2590233,Apr 24 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6946860.0,8525020.0,0.0,0.0,4278060.0,5332520.0,0.0,0.0,Wh
2590234,Apr 24 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11040300.0,10900100.0,6701120.0,6535250.0,5819500.0,5768260.0,3558780.0,3358380.0,Wh
2590235,Apr 24 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6946860.0,8525020.0,0.0,0.0,4278060.0,5332520.0,0.0,0.0,Wh
2590236,Apr 24 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11040300.0,10900100.0,6701120.0,6535250.0,5819500.0,5768260.0,3558780.0,3358380.0,Wh
2573108,Apr 23 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6914230.0,8485630.0,0.0,0.0,4245420.0,5293130.0,0.0,0.0,Wh
2573109,Apr 23 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11013900.0,10873800.0,6683490.0,6517740.0,5793080.0,5742000.0,3541160.0,3340870.0,Wh
2573110,Apr 23 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6914230.0,8485630.0,0.0,0.0,4245420.0,5293130.0,0.0,0.0,Wh
2573111,Apr 23 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11013900.0,10873800.0,6683490.0,6517740.0,5793080.0,5742000.0,3541160.0,3340870.0,Wh
2573112,Apr 23 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6914230.0,8485630.0,0.0,0.0,4245420.0,5293130.0,0.0,0.0,Wh
2573113,Apr 23 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11013900.0,10873800.0,6683490.0,6517740.0,5793080.0,5742000.0,3541160.0,3340870.0,Wh
2573114,Apr 23 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6914230.0,8485630.0,0.0,0.0,4245420.0,5293130.0,0.0,0.0,Wh
2573115,Apr 23 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11013900.0,10873800.0,6683490.0,6517740.0,5793080.0,5742000.0,3541160.0,3340870.0,Wh
2573116,Apr 23 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6914230.0,8485630.0,0.0,0.0,4245420.0,5293130.0,0.0,0.0,Wh
2573117,Apr 23 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,11013900.0,10873800.0,6683490.0,6517740.0,5793080.0,5742000.0,3541160.0,3340870.0,Wh
2555890,Apr 22 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10943200.0,10803100.0,6636660.0,6471180.0,5722470.0,5671320.0,3494330.0,3294310.0,Wh
2555891,Apr 22 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6881880.0,8444750.0,0.0,0.0,4213080.0,5252250.0,0.0,0.0,Wh
2555892,Apr 22 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10943200.0,10803100.0,6636660.0,6471180.0,5722470.0,5671320.0,3494330.0,3294310.0,Wh
2555893,Apr 22 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6881880.0,8444750.0,0.0,0.0,4213080.0,5252250.0,0.0,0.0,Wh
2555894,Apr 22 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10943200.0,10803100.0,6636660.0,6471180.0,5722470.0,5671320.0,3494330.0,3294310.0,Wh
2555895,Apr 22 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6881880.0,8444750.0,0.0,0.0,4213080.0,5252250.0,0.0,0.0,Wh
2555896,Apr 22 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10943200.0,10803100.0,6636660.0,6471180.0,5722470.0,5671320.0,3494330.0,3294310.0,Wh
2555897,Apr 22 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6881880.0,8444750.0,0.0,0.0,4213080.0,5252250.0,0.0,0.0,Wh
2555898,Apr 22 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10943200.0,10803100.0,6636660.0,6471180.0,5722470.0,5671320.0,3494330.0,3294310.0,Wh
2555899,Apr 22 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6881880.0,8444750.0,0.0,0.0,4213080.0,5252250.0,0.0,0.0,Wh
2538805,Apr 21 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10877400.0,10737500.0,6592630.0,6427450.0,5656610.0,5605700.0,3450300.0,3250580.0,Wh
2538806,Apr 21 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6842320.0,8397220.0,0.0,0.0,4173520.0,5204720.0,0.0,0.0,Wh
2538807,Apr 21 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10877400.0,10737500.0,6592630.0,6427450.0,5656610.0,5605700.0,3450300.0,3250580.0,Wh
2538808,Apr 21 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6842320.0,8397220.0,0.0,0.0,4173520.0,5204720.0,0.0,0.0,Wh
2538809,Apr 21 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10877400.0,10737500.0,6592630.0,6427450.0,5656610.0,5605700.0,3450300.0,3250580.0,Wh
2538810,Apr 21 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6842320.0,8397220.0,0.0,0.0,4173520.0,5204720.0,0.0,0.0,Wh
2538811,Apr 21 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10877400.0,10737500.0,6592630.0,6427450.0,5656610.0,5605700.0,3450300.0,3250580.0,Wh
2538812,Apr 21 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6842320.0,8397220.0,0.0,0.0,4173520.0,5204720.0,0.0,0.0,Wh
2538813,Apr 21 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10877400.0,10737500.0,6592630.0,6427450.0,5656610.0,5605700.0,3450300.0,3250580.0,Wh
2538814,Apr 21 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6842320.0,8397220.0,0.0,0.0,4173520.0,5204720.0,0.0,0.0,Wh
2521595,Apr 20 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10824300.0,10684600.0,6557310.0,6392470.0,5603560.0,5552820.0,3414980.0,3215600.0,Wh
2521596,Apr 20 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6801310.0,8347800.0,0.0,0.0,4132510.0,5155300.0,0.0,0.0,Wh
2521597,Apr 20 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10824300.0,10684600.0,6557310.0,6392470.0,5603560.0,5552820.0,3414980.0,3215600.0,Wh
2521598,Apr 20 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6801310.0,8347800.0,0.0,0.0,4132510.0,5155300.0,0.0,0.0,Wh
2521599,Apr 20 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10824300.0,10684600.0,6557310.0,6392470.0,5603560.0,5552820.0,3414980.0,3215600.0,Wh
2521600,Apr 20 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6801310.0,8347800.0,0.0,0.0,4132510.0,5155300.0,0.0,0.0,Wh
2521601,Apr 20 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10824300.0,10684600.0,6557310.0,6392470.0,5603560.0,5552820.0,3414980.0,3215600.0,Wh
2521602,Apr 20 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6801310.0,8347800.0,0.0,0.0,4132510.0,5155300.0,0.0,0.0,Wh
2521603,Apr 20 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10824300.0,10684600.0,6557310.0,6392470.0,5603560.0,5552820.0,3414980.0,3215600.0,Wh
2521604,Apr 20 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6801310.0,8347800.0,0.0,0.0,4132510.0,5155300.0,0.0,0.0,Wh
2504388,Apr 19 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6772040.0,8312420.0,0.0,0.0,4103240.0,5119920.0,0.0,0.0,Wh
2504389,Apr 19 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10774900.0,10636600.0,6522990.0,6358450.0,5554130.0,5504790.0,3380660.0,3181580.0,Wh
2504390,Apr 19 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10774900.0,10636600.0,6522990.0,6358450.0,5554130.0,5504790.0,3380660.0,3181580.0,Wh
2504391,Apr 19 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6772040.0,8312420.0,0.0,0.0,4103240.0,5119920.0,0.0,0.0,Wh
2504392,Apr 19 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10774900.0,10636600.0,6522990.0,6358450.0,5554130.0,5504790.0,3380660.0,3181580.0,Wh
2504393,Apr 19 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6772040.0,8312420.0,0.0,0.0,4103240.0,5119920.0,0.0,0.0,Wh
2504394,Apr 19 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10774900.0,10636600.0,6522990.0,6358450.0,5554130.0,5504790.0,3380660.0,3181580.0,Wh
2504395,Apr 19 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6772040.0,8312420.0,0.0,0.0,4103240.0,5119920.0,0.0,0.0,Wh
2504396,Apr 19 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10774900.0,10636600.0,6522990.0,6358450.0,5554130.0,5504790.0,3380660.0,3181580.0,Wh
2504397,Apr 19 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6772040.0,8312420.0,0.0,0.0,4103240.0,5119920.0,0.0,0.0,Wh
2487448,Apr 18 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10689000.0,10551600.0,6464790.0,6300850.0,5468250.0,5419780.0,3322460.0,3123980.0,Wh
2487449,Apr 18 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6719320.0,8249580.0,0.0,0.0,4050520.0,5057080.0,0.0,0.0,Wh
2487450,Apr 18 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10689000.0,10551600.0,6464790.0,6300850.0,5468250.0,5419780.0,3322460.0,3123980.0,Wh
2487451,Apr 18 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6719320.0,8249580.0,0.0,0.0,4050520.0,5057080.0,0.0,0.0,Wh
2487452,Apr 18 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10689000.0,10551600.0,6464790.0,6300850.0,5468250.0,5419780.0,3322460.0,3123980.0,Wh
2487453,Apr 18 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6719320.0,8249580.0,0.0,0.0,4050520.0,5057080.0,0.0,0.0,Wh
2487454,Apr 18 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10689000.0,10551600.0,6464790.0,6300850.0,5468250.0,5419780.0,3322460.0,3123980.0,Wh
2487455,Apr 18 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6719320.0,8249580.0,0.0,0.0,4050520.0,5057080.0,0.0,0.0,Wh
2487456,Apr 18 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10689000.0,10551600.0,6464790.0,6300850.0,5468250.0,5419780.0,3322460.0,3123980.0,Wh
2487457,Apr 18 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6719320.0,8249580.0,0.0,0.0,4050520.0,5057080.0,0.0,0.0,Wh
2470525,Apr 17 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10664800.0,10527400.0,6448630.0,6284730.0,5443980.0,5395540.0,3306300.0,3107860.0,Wh
2470526,Apr 17 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6679290.0,8201360.0,0.0,0.0,4010490.0,5008870.0,0.0,0.0,Wh
2470527,Apr 17 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10664800.0,10527400.0,6448630.0,6284730.0,5443980.0,5395540.0,3306300.0,3107860.0,Wh
2470528,Apr 17 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6679290.0,8201360.0,0.0,0.0,4010490.0,5008870.0,0.0,0.0,Wh
2470529,Apr 17 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10664800.0,10527400.0,6448630.0,6284730.0,5443980.0,5395540.0,3306300.0,3107860.0,Wh
2470530,Apr 17 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6679290.0,8201360.0,0.0,0.0,4010490.0,5008870.0,0.0,0.0,Wh
2470531,Apr 17 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10664800.0,10527400.0,6448630.0,6284730.0,5443980.0,5395540.0,3306300.0,3107860.0,Wh
2470532,Apr 17 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6679290.0,8201360.0,0.0,0.0,4010490.0,5008870.0,0.0,0.0,Wh
2470533,Apr 17 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10664800.0,10527400.0,6448630.0,6284730.0,5443980.0,5395540.0,3306300.0,3107860.0,Wh
2470534,Apr 17 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6679290.0,8201360.0,0.0,0.0,4010490.0,5008870.0,0.0,0.0,Wh
2453776,Apr 16 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10634800.0,10497600.0,6428410.0,6264620.0,5414030.0,5365830.0,3286080.0,3087750.0,Wh
2453777,Apr 16 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6633130.0,8146410.0,0.0,0.0,3964320.0,4953910.0,0.0,0.0,Wh
2453778,Apr 16 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10634800.0,10497600.0,6428410.0,6264620.0,5414030.0,5365830.0,3286080.0,3087750.0,Wh
2453779,Apr 16 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6633130.0,8146410.0,0.0,0.0,3964320.0,4953910.0,0.0,0.0,Wh
2453780,Apr 16 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10634800.0,10497600.0,6428410.0,6264620.0,5414030.0,5365830.0,3286080.0,3087750.0,Wh
2453781,Apr 16 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6633130.0,8146410.0,0.0,0.0,3964320.0,4953910.0,0.0,0.0,Wh
2453782,Apr 16 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10634800.0,10497600.0,6428410.0,6264620.0,5414030.0,5365830.0,3286080.0,3087750.0,Wh
2453783,Apr 16 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6633130.0,8146410.0,0.0,0.0,3964320.0,4953910.0,0.0,0.0,Wh
2453784,Apr 16 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10634800.0,10497600.0,6428410.0,6264620.0,5414030.0,5365830.0,3286080.0,3087750.0,Wh
2453785,Apr 16 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6633130.0,8146410.0,0.0,0.0,3964320.0,4953910.0,0.0,0.0,Wh
2436998,Apr 15 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6583050.0,8085770.0,0.0,0.0,3914250.0,4893280.0,0.0,0.0,Wh
2436999,Apr 15 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10611000.0,10473800.0,6412550.0,6248790.0,5390200.0,5342030.0,3270220.0,3071920.0,Wh
2437000,Apr 15 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10611000.0,10473800.0,6412550.0,6248790.0,5390200.0,5342030.0,3270220.0,3071920.0,Wh
2437001,Apr 15 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6583050.0,8085770.0,0.0,0.0,3914250.0,4893280.0,0.0,0.0,Wh
2437002,Apr 15 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10611000.0,10473800.0,6412550.0,6248790.0,5390200.0,5342030.0,3270220.0,3071920.0,Wh
2437003,Apr 15 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6583050.0,8085770.0,0.0,0.0,3914250.0,4893280.0,0.0,0.0,Wh
2437004,Apr 15 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10611000.0,10473800.0,6412550.0,6248790.0,5390200.0,5342030.0,3270220.0,3071920.0,Wh
2437005,Apr 15 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6583050.0,8085770.0,0.0,0.0,3914250.0,4893280.0,0.0,0.0,Wh
2437006,Apr 15 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10611000.0,10473800.0,6412550.0,6248790.0,5390200.0,5342030.0,3270220.0,3071920.0,Wh
2437007,Apr 15 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6583050.0,8085770.0,0.0,0.0,3914250.0,4893280.0,0.0,0.0,Wh
2420165,Apr 14 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6533630.0,8025650.0,0.0,0.0,3864830.0,4833150.0,0.0,0.0,Wh
2420166,Apr 14 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10586000.0,10448900.0,6395970.0,6232270.0,5365220.0,5317050.0,3253640.0,3055400.0,Wh
2420167,Apr 14 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6533630.0,8025650.0,0.0,0.0,3864830.0,4833150.0,0.0,0.0,Wh
2420168,Apr 14 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10586000.0,10448900.0,6395970.0,6232270.0,5365220.0,5317050.0,3253640.0,3055400.0,Wh
2420169,Apr 14 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6533630.0,8025650.0,0.0,0.0,3864830.0,4833150.0,0.0,0.0,Wh
2420170,Apr 14 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10586000.0,10448900.0,6395970.0,6232270.0,5365220.0,5317050.0,3253640.0,3055400.0,Wh
2420171,Apr 14 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6533630.0,8025650.0,0.0,0.0,3864830.0,4833150.0,0.0,0.0,Wh
2420172,Apr 14 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10586000.0,10448900.0,6395970.0,6232270.0,5365220.0,5317050.0,3253640.0,3055400.0,Wh
2420173,Apr 14 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6533630.0,8025650.0,0.0,0.0,3864830.0,4833150.0,0.0,0.0,Wh
2420174,Apr 14 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10586000.0,10448900.0,6395970.0,6232270.0,5365220.0,5317050.0,3253640.0,3055400.0,Wh
2405315,Apr 13 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10555300.0,10418400.0,6375230.0,6211550.0,5334560.0,5286540.0,3232900.0,3034680.0,Wh
2405316,Apr 13 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6482040.0,7962930.0,0.0,0.0,3813240.0,4770440.0,0.0,0.0,Wh
2405317,Apr 13 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6482040.0,7962930.0,0.0,0.0,3813240.0,4770440.0,0.0,0.0,Wh
2405318,Apr 13 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10555300.0,10418400.0,6375230.0,6211550.0,5334560.0,5286540.0,3232900.0,3034680.0,Wh
2405319,Apr 13 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6482040.0,7962930.0,0.0,0.0,3813240.0,4770440.0,0.0,0.0,Wh
2405320,Apr 13 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10555300.0,10418400.0,6375230.0,6211550.0,5334560.0,5286540.0,3232900.0,3034680.0,Wh
2405321,Apr 13 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6482040.0,7962930.0,0.0,0.0,3813240.0,4770440.0,0.0,0.0,Wh
2405322,Apr 13 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10555300.0,10418400.0,6375230.0,6211550.0,5334560.0,5286540.0,3232900.0,3034680.0,Wh
2405323,Apr 13 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6482040.0,7962930.0,0.0,0.0,3813240.0,4770440.0,0.0,0.0,Wh
2405324,Apr 13 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10555300.0,10418400.0,6375230.0,6211550.0,5334560.0,5286540.0,3232900.0,3034680.0,Wh
2388596,Apr 12 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6427330.0,7896920.0,0.0,0.0,3758520.0,4704430.0,0.0,0.0,Wh
2388597,Apr 12 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10532000.0,10336000.0,6329590.0,6164420.0,5311220.0,5204200.0,3187250.0,2987550.0,Wh
2388598,Apr 12 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6427330.0,7896920.0,0.0,0.0,3758520.0,4704430.0,0.0,0.0,Wh
2388599,Apr 12 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10532000.0,10336000.0,6329590.0,6164420.0,5311220.0,5204200.0,3187250.0,2987550.0,Wh
2388600,Apr 12 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6427330.0,7896920.0,0.0,0.0,3758520.0,4704430.0,0.0,0.0,Wh
2388601,Apr 12 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10532000.0,10336000.0,6329590.0,6164420.0,5311220.0,5204200.0,3187250.0,2987550.0,Wh
2388602,Apr 12 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6427330.0,7896920.0,0.0,0.0,3758520.0,4704430.0,0.0,0.0,Wh
2388603,Apr 12 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10532000.0,10336000.0,6329590.0,6164420.0,5311220.0,5204200.0,3187250.0,2987550.0,Wh
2388604,Apr 12 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6427330.0,7896920.0,0.0,0.0,3758520.0,4704430.0,0.0,0.0,Wh
2388605,Apr 12 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10532000.0,10336000.0,6329590.0,6164420.0,5311220.0,5204200.0,3187250.0,2987550.0,Wh
2371825,Apr 11 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10447800.0,10253300.0,6311620.0,6124460.0,5226980.0,5121510.0,3169290.0,2947590.0,Wh
2371826,Apr 11 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6380550.0,7840310.0,0.0,0.0,3711740.0,4647810.0,0.0,0.0,Wh
2371827,Apr 11 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10447800.0,10253300.0,6311620.0,6124460.0,5226980.0,5121510.0,3169290.0,2947590.0,Wh
2371828,Apr 11 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6380550.0,7840310.0,0.0,0.0,3711740.0,4647810.0,0.0,0.0,Wh
2371829,Apr 11 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10447800.0,10253300.0,6311620.0,6124460.0,5226980.0,5121510.0,3169290.0,2947590.0,Wh
2371830,Apr 11 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6380550.0,7840310.0,0.0,0.0,3711740.0,4647810.0,0.0,0.0,Wh
2371831,Apr 11 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10447800.0,10253300.0,6311620.0,6124460.0,5226980.0,5121510.0,3169290.0,2947590.0,Wh
2371832,Apr 11 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6380550.0,7840310.0,0.0,0.0,3711740.0,4647810.0,0.0,0.0,Wh
2371833,Apr 11 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10447800.0,10253300.0,6311620.0,6124460.0,5226980.0,5121510.0,3169290.0,2947590.0,Wh
2371834,Apr 11 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6380550.0,7840310.0,0.0,0.0,3711740.0,4647810.0,0.0,0.0,Wh
2355191,Apr 10 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6331170.0,7780860.0,0.0,0.0,3662370.0,4588360.0,0.0,0.0,Wh
2355192,Apr 10 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10431800.0,10237300.0,6311620.0,6113840.0,5210980.0,5105520.0,3169290.0,2936970.0,Wh
2355193,Apr 10 2022 00:00:00,takurika1-inverter,0.0,0.0,0.0,0.0,6331170.0,7780860.0,0.0,0.0,3662370.0,4588360.0,0.0,0.0,Wh
2355194,Apr 10 2022 00:00:00,comfenalco1-inverter,0.0,0.0,0.0,0.0,10431800.0,10237300.0,6311620.0,6113840.0,5210980.0,5105520.0,3169290.0,2936970.0,Wh
