id,date,energyreal_wac_sum_consumed,energyreal_wac_sum_produced,current_ac_sum,powerreal_p_sum,reference,voltage_ac_phase_average
2606579,"['Apr', '16', '2022', '00:00:00']",2593770.0,11253500.0,4.68516,311.783,takurika1-meter,122.347
2606580,"['Apr', '16', '2022', '00:00:00']",29156800.0,239905.0,41.6582,4350.24,comfenalco1-meter,126.525
2606581,"['Apr', '16', '2022', '00:00:00']",2593770.0,11253500.0,4.68515,311.198,takurika1-meter,122.318
2606582,"['Apr', '16', '2022', '00:00:00']",29156800.0,239905.0,41.5628,4337.63,comfenalco1-meter,126.46
2606583,"['Apr', '16', '2022', '00:00:00']",2593770.0,11253500.0,4.68054,310.738,takurika1-meter,122.365
2606584,"['Apr', '16', '2022', '00:00:00']",29156800.0,239905.0,41.6111,4342.46,comfenalco1-meter,126.522
2606585,"['Apr', '16', '2022', '00:00:00']",2593770.0,11253500.0,4.67844,311.057,takurika1-meter,122.463
2606586,"['Apr', '16', '2022', '00:00:00']",29156800.0,239905.0,41.6846,4353.44,comfenalco1-meter,126.45
2588611,"['Apr', '15', '2022', '00:00:00']",13620500.0,18972.0,99.4582,12549.3,edlv-meter,127.774
2588612,"['Apr', '15', '2022', '00:00:00']",29070200.0,239800.0,84.5072,9658.56,comfenalco1-meter,125.53
2588613,"['Apr', '15', '2022', '00:00:00']",2571740.0,11226100.0,4.58296,310.942,takurika1-meter,123.891
2588614,"['Apr', '15', '2022', '00:00:00']",29070200.0,239800.0,84.891,9746.22,comfenalco1-meter,125.65
2588615,"['Apr', '15', '2022', '00:00:00']",2571740.0,11226100.0,4.58072,310.981,takurika1-meter,123.984
2588616,"['Apr', '15', '2022', '00:00:00']",29070200.0,239800.0,84.9546,9753.83,comfenalco1-meter,125.63
2588617,"['Apr', '15', '2022', '00:00:00']",2571740.0,11226100.0,4.57473,310.134,takurika1-meter,124.022
2588618,"['Apr', '15', '2022', '00:00:00']",29070200.0,239800.0,85.8615,9854.64,comfenalco1-meter,125.622
2588619,"['Apr', '15', '2022', '00:00:00']",2571740.0,11226100.0,4.57189,310.481,takurika1-meter,124.044
2588620,"['Apr', '15', '2022', '00:00:00']",29070200.0,239800.0,86.708,9970.53,comfenalco1-meter,125.707
2570656,"['Apr', '14', '2022', '00:00:00']",2557660.0,11125500.0,23.0803,2290.05,takurika1-meter,122.503
2570657,"['Apr', '14', '2022', '00:00:00']",13447900.0,18828.0,115.627,14270.0,edlv-meter,124.971
2570658,"['Apr', '14', '2022', '00:00:00']",28981700.0,239604.0,56.4252,5966.88,comfenalco1-meter,124.553
2570659,"['Apr', '14', '2022', '00:00:00']",2557660.0,11125500.0,23.1193,2293.82,takurika1-meter,122.496
2570660,"['Apr', '14', '2022', '00:00:00']",28981700.0,239604.0,40.2877,4140.33,comfenalco1-meter,124.595
2570661,"['Apr', '14', '2022', '00:00:00']",2557690.0,11125500.0,23.1275,2293.07,takurika1-meter,122.434
2570662,"['Apr', '14', '2022', '00:00:00']",28981700.0,239604.0,40.1161,4112.92,comfenalco1-meter,124.484
2570663,"['Apr', '14', '2022', '00:00:00']",2557690.0,11125500.0,23.0685,2285.66,takurika1-meter,122.348
2570664,"['Apr', '14', '2022', '00:00:00']",28981700.0,239604.0,40.8052,4199.79,comfenalco1-meter,124.405
2570665,"['Apr', '14', '2022', '00:00:00']",2557690.0,11125500.0,23.0786,2289.52,takurika1-meter,122.424
2554457,"['Apr', '13', '2022', '00:00:00']",13279600.0,18739.0,85.6975,10373.1,edlv-meter,125.719
2554458,"['Apr', '13', '2022', '00:00:00']",28879400.0,239391.0,66.35,7480.62,comfenalco1-meter,125.855
2554459,"['Apr', '13', '2022', '00:00:00']",2539610.0,11040200.0,4.99349,345.999,takurika1-meter,124.676
2554460,"['Apr', '13', '2022', '00:00:00']",2539610.0,11040200.0,4.98516,345.124,takurika1-meter,124.527
2554461,"['Apr', '13', '2022', '00:00:00']",28879500.0,239391.0,66.2708,7459.73,comfenalco1-meter,125.668
2554462,"['Apr', '13', '2022', '00:00:00']",2539620.0,11040200.0,4.98916,345.921,takurika1-meter,124.83
2554463,"['Apr', '13', '2022', '00:00:00']",28879500.0,239391.0,67.2281,7613.1,comfenalco1-meter,126.067
2554464,"['Apr', '13', '2022', '00:00:00']",2539620.0,11040200.0,4.9833,344.958,takurika1-meter,124.792
2554465,"['Apr', '13', '2022', '00:00:00']",28879500.0,239391.0,67.4422,7638.79,comfenalco1-meter,126.043
2554466,"['Apr', '13', '2022', '00:00:00']",2539620.0,11040200.0,4.98286,345.298,takurika1-meter,124.661
2536573,"['Apr', '12', '2022', '00:00:00']",2535700.0,10922400.0,4.61006,312.427,takurika1-meter,126.168
2536574,"['Apr', '12', '2022', '00:00:00']",28604800.0,239375.0,27.1106,1797.83,comfenalco1-meter,129.373
2536575,"['Apr', '12', '2022', '00:00:00']",13115100.0,18512.0,90.4947,10899.9,edlv-meter,124.381
2536576,"['Apr', '12', '2022', '00:00:00']",2535700.0,10922400.0,4.60745,311.761,takurika1-meter,126.082
2536577,"['Apr', '12', '2022', '00:00:00']",28604800.0,239375.0,27.0529,1794.86,comfenalco1-meter,129.248
2536578,"['Apr', '12', '2022', '00:00:00']",2535700.0,10922400.0,4.60903,312.163,takurika1-meter,126.273
2536579,"['Apr', '12', '2022', '00:00:00']",28604800.0,239375.0,27.0403,1790.08,comfenalco1-meter,129.422
2536580,"['Apr', '12', '2022', '00:00:00']",2535700.0,10922400.0,4.61252,312.318,takurika1-meter,126.251
2536581,"['Apr', '12', '2022', '00:00:00']",28604900.0,239375.0,27.3607,1873.74,comfenalco1-meter,129.479
2536582,"['Apr', '12', '2022', '00:00:00']",2535700.0,10922400.0,4.60876,311.916,takurika1-meter,126.33
2518431,"['Apr', '11', '2022', '00:00:00']",28342200.0,239374.0,35.3896,3487.82,comfenalco1-meter,129.5
2518432,"['Apr', '11', '2022', '00:00:00']",2519250.0,10878600.0,4.66901,313.287,takurika1-meter,124.298
2518433,"['Apr', '11', '2022', '00:00:00']",12949200.0,18335.0,73.7478,9051.17,edlv-meter,126.779
2518434,"['Apr', '11', '2022', '00:00:00']",28342200.0,239374.0,35.7664,3567.71,comfenalco1-meter,129.375
2518435,"['Apr', '11', '2022', '00:00:00']",2519250.0,10878600.0,4.65884,313.494,takurika1-meter,124.196
2518436,"['Apr', '11', '2022', '00:00:00']",28342200.0,239374.0,35.7044,3563.08,comfenalco1-meter,129.459
2518437,"['Apr', '11', '2022', '00:00:00']",2519250.0,10878600.0,4.66061,313.549,takurika1-meter,124.205
2518438,"['Apr', '11', '2022', '00:00:00']",28342200.0,239374.0,36.4428,3667.41,comfenalco1-meter,129.454
2518439,"['Apr', '11', '2022', '00:00:00']",2519260.0,10878600.0,4.65792,313.246,takurika1-meter,124.262
2518440,"['Apr', '11', '2022', '00:00:00']",28342200.0,239374.0,36.4516,3664.05,comfenalco1-meter,129.508
2500364,"['Apr', '10', '2022', '00:00:00']",12803000.0,18111.0,97.8499,12125.4,edlv-meter,125.397
2500365,"['Apr', '10', '2022', '00:00:00']",2507790.0,10794200.0,4.81113,331.805,takurika1-meter,123.612
2500366,"['Apr', '10', '2022', '00:00:00']",28285800.0,239359.0,39.0066,3975.86,comfenalco1-meter,128.251
2500367,"['Apr', '10', '2022', '00:00:00']",2507790.0,10794200.0,4.80362,331.767,takurika1-meter,123.636
2500368,"['Apr', '10', '2022', '00:00:00']",28285800.0,239359.0,38.9475,3965.42,comfenalco1-meter,128.234
2500369,"['Apr', '10', '2022', '00:00:00']",2507790.0,10794200.0,4.79674,331.383,takurika1-meter,123.578
2500370,"['Apr', '10', '2022', '00:00:00']",28285800.0,239359.0,38.5717,3901.37,comfenalco1-meter,128.212
2500371,"['Apr', '10', '2022', '00:00:00']",2507800.0,10794200.0,4.80291,332.495,takurika1-meter,123.687
2500372,"['Apr', '10', '2022', '00:00:00']",28285800.0,239359.0,37.9589,3791.45,comfenalco1-meter,128.279
2500373,"['Apr', '10', '2022', '00:00:00']",2507800.0,10794200.0,4.80099,331.475,takurika1-meter,123.637
2487410,"['Apr', '09', '2022', '00:00:00']",2496630.0,10732200.0,5.03495,346.41,takurika1-meter,122.627
2487411,"['Apr', '09', '2022', '00:00:00']",28245000.0,239341.0,61.5008,7020.36,comfenalco1-meter,128.364
2487412,"['Apr', '09', '2022', '00:00:00']",12642600.0,17929.0,88.2982,10830.2,edlv-meter,126.829
2487413,"['Apr', '09', '2022', '00:00:00']",2496630.0,10732200.0,5.03121,346.961,takurika1-meter,122.746
2487414,"['Apr', '09', '2022', '00:00:00']",28245000.0,239341.0,61.9177,7087.5,comfenalco1-meter,128.606
2487415,"['Apr', '09', '2022', '00:00:00']",2496630.0,10732200.0,5.03753,346.99,takurika1-meter,122.615
2487416,"['Apr', '09', '2022', '00:00:00']",28245200.0,239341.0,63.9465,7339.03,comfenalco1-meter,128.232
2487417,"['Apr', '09', '2022', '00:00:00']",2496630.0,10732200.0,5.03367,346.675,takurika1-meter,122.506
2487418,"['Apr', '09', '2022', '00:00:00']",28245200.0,239341.0,64.0517,7351.78,comfenalco1-meter,128.247
2487419,"['Apr', '09', '2022', '00:00:00']",2496630.0,10732200.0,5.03887,346.924,takurika1-meter,122.504
2469008,"['Apr', '08', '2022', '00:00:00']",2475370.0,10697200.0,5.08945,345.47,takurika1-meter,124.41
2469009,"['Apr', '08', '2022', '00:00:00']",28022600.0,239306.0,35.1304,3485.97,comfenalco1-meter,128.028
2469010,"['Apr', '08', '2022', '00:00:00']",12515400.0,17846.0,60.3257,7378.23,edlv-meter,126.742
2469011,"['Apr', '08', '2022', '00:00:00']",2475370.0,10697200.0,5.07751,346.502,takurika1-meter,124.591
2469012,"['Apr', '08', '2022', '00:00:00']",28022600.0,239306.0,35.1951,3488.74,comfenalco1-meter,127.916
2469013,"['Apr', '08', '2022', '00:00:00']",2475370.0,10697200.0,5.07624,345.504,takurika1-meter,124.472
2469014,"['Apr', '08', '2022', '00:00:00']",28022600.0,239306.0,35.7136,3567.17,comfenalco1-meter,128.028
2469015,"['Apr', '08', '2022', '00:00:00']",2475380.0,10697200.0,5.07886,346.066,takurika1-meter,124.733
2469016,"['Apr', '08', '2022', '00:00:00']",28022600.0,239306.0,35.6798,3571.71,comfenalco1-meter,128.329
2469017,"['Apr', '08', '2022', '00:00:00']",2475380.0,10697200.0,5.07867,345.54,takurika1-meter,124.563
2452387,"['Apr', '07', '2022', '00:00:00']",12426700.0,17738.0,35.1031,4317.31,edlv-meter,127.437
2452388,"['Apr', '07', '2022', '00:00:00']",2457730.0,10643300.0,4.78772,329.543,takurika1-meter,124.785
2452389,"['Apr', '07', '2022', '00:00:00']",27812500.0,239258.0,37.6408,3969.62,comfenalco1-meter,132.316
2452390,"['Apr', '07', '2022', '00:00:00']",2457730.0,10643300.0,4.78372,329.237,takurika1-meter,124.843
2452391,"['Apr', '07', '2022', '00:00:00']",27812500.0,239258.0,36.9839,3891.32,comfenalco1-meter,132.386
2452392,"['Apr', '07', '2022', '00:00:00']",2457730.0,10643300.0,4.77156,328.96,takurika1-meter,124.848
2452393,"['Apr', '07', '2022', '00:00:00']",27812600.0,239258.0,37.1986,3916.74,comfenalco1-meter,132.478
2452394,"['Apr', '07', '2022', '00:00:00']",27812600.0,239258.0,37.6133,3969.39,comfenalco1-meter,132.425
2452395,"['Apr', '07', '2022', '00:00:00']",2457740.0,10643300.0,4.78166,329.274,takurika1-meter,124.891
2452396,"['Apr', '07', '2022', '00:00:00']",2457740.0,10643300.0,4.77529,329.356,takurika1-meter,124.987
2433939,"['Apr', '06', '2022', '00:00:00']",2447170.0,10582700.0,5.16256,448.768,takurika1-meter,124.175
2433940,"['Apr', '06', '2022', '00:00:00']",27650200.0,239123.0,37.6347,3839.27,comfenalco1-meter,127.219
2433941,"['Apr', '06', '2022', '00:00:00']",12347800.0,17680.0,35.2121,4276.41,edlv-meter,126.334
2433942,"['Apr', '06', '2022', '00:00:00']",2447170.0,10582700.0,5.16198,448.535,takurika1-meter,124.085
2433943,"['Apr', '06', '2022', '00:00:00']",27650200.0,239123.0,38.0432,3892.43,comfenalco1-meter,127.205
2433944,"['Apr', '06', '2022', '00:00:00']",2447170.0,10582700.0,5.15914,448.733,takurika1-meter,124.276
2433945,"['Apr', '06', '2022', '00:00:00']",27650300.0,239123.0,38.1331,3896.98,comfenalco1-meter,127.293
2433946,"['Apr', '06', '2022', '00:00:00']",2447170.0,10582700.0,5.16309,448.726,takurika1-meter,124.202
2433947,"['Apr', '06', '2022', '00:00:00']",27650300.0,239123.0,38.7299,3972.73,comfenalco1-meter,127.24
2433948,"['Apr', '06', '2022', '00:00:00']",2447170.0,10582700.0,5.16548,449.306,takurika1-meter,124.223
2415994,"['Apr', '05', '2022', '00:00:00']",2442820.0,10513800.0,5.27544,363.797,takurika1-meter,123.422
2415995,"['Apr', '05', '2022', '00:00:00']",27478000.0,239024.0,39.152,4129.83,comfenalco1-meter,130.694
2415996,"['Apr', '05', '2022', '00:00:00']",12277400.0,17505.0,30.5359,3702.85,edlv-meter,127.13
2415997,"['Apr', '05', '2022', '00:00:00']",2442820.0,10513800.0,5.2742,363.838,takurika1-meter,123.503
2415998,"['Apr', '05', '2022', '00:00:00']",27478000.0,239024.0,38.7876,4070.68,comfenalco1-meter,130.651
2415999,"['Apr', '05', '2022', '00:00:00']",2442820.0,10513800.0,5.2735,363.764,takurika1-meter,123.508
2416000,"['Apr', '05', '2022', '00:00:00']",27478100.0,239024.0,38.6422,4060.62,comfenalco1-meter,130.864
2416001,"['Apr', '05', '2022', '00:00:00']",2442820.0,10513800.0,5.27908,364.428,takurika1-meter,123.463
2416002,"['Apr', '05', '2022', '00:00:00']",27478100.0,239024.0,39.2254,4135.7,comfenalco1-meter,130.8
2416003,"['Apr', '05', '2022', '00:00:00']",2442830.0,10513800.0,5.27716,364.606,takurika1-meter,123.424
2400394,"['Apr', '04', '2022', '00:00:00']",12186300.0,17427.0,28.753,3454.03,edlv-meter,126.831
2400395,"['Apr', '04', '2022', '00:00:00']",27255600.0,238972.0,52.6978,5623.05,comfenalco1-meter,127.202
2400396,"['Apr', '04', '2022', '00:00:00']",27255600.0,238972.0,52.7258,5633.9,comfenalco1-meter,127.265
2400397,"['Apr', '04', '2022', '00:00:00']",27255600.0,238972.0,52.9785,5691.42,comfenalco1-meter,127.363
2400398,"['Apr', '04', '2022', '00:00:00']",27255700.0,238972.0,53.0069,5692.57,comfenalco1-meter,127.379
2400399,"['Apr', '04', '2022', '00:00:00']",27255700.0,238972.0,52.3917,5608.1,comfenalco1-meter,127.383
2400400,"['Apr', '04', '2022', '00:00:00']",27255700.0,238972.0,27.5647,2212.55,comfenalco1-meter,126.88
2400401,"['Apr', '04', '2022', '00:01:00']",12186400.0,17427.0,28.8141,3451.96,edlv-meter,126.859
2400402,"['Apr', '04', '2022', '00:01:00']",27255700.0,238972.0,27.2358,2163.85,comfenalco1-meter,127.244
2400403,"['Apr', '04', '2022', '00:01:00']",27255700.0,238972.0,27.3091,2174.42,comfenalco1-meter,127.315
2384891,"['Apr', '03', '2022', '00:00:00']",2398740.0,10464300.0,4.80272,329.115,takurika1-meter,124.256
2384892,"['Apr', '03', '2022', '00:00:00']",27180900.0,238782.0,68.4788,7982.83,comfenalco1-meter,128.996
2384893,"['Apr', '03', '2022', '00:00:00']",12098000.0,17281.0,56.0674,6606.4,edlv-meter,126.859
2384894,"['Apr', '03', '2022', '00:00:00']",2398740.0,10464300.0,4.8119,329.85,takurika1-meter,124.22
2384895,"['Apr', '03', '2022', '00:00:00']",27180900.0,238782.0,67.8247,7892.13,comfenalco1-meter,128.994
2384896,"['Apr', '03', '2022', '00:00:00']",2398740.0,10464300.0,4.81589,329.865,takurika1-meter,124.197
2384897,"['Apr', '03', '2022', '00:00:00']",27180900.0,238782.0,84.3024,9918.8,comfenalco1-meter,128.963
2384898,"['Apr', '03', '2022', '00:00:00']",27181000.0,238782.0,83.7894,9862.29,comfenalco1-meter,129.046
2384899,"['Apr', '03', '2022', '00:00:00']",2398740.0,10464300.0,4.8124,329.759,takurika1-meter,124.27
2384900,"['Apr', '03', '2022', '00:00:00']",2398750.0,10464300.0,4.81657,329.942,takurika1-meter,124.256
2367017,"['Apr', '02', '2022', '00:00:00']",2392000.0,10393700.0,5.83009,497.714,takurika1-meter,124.584
2367018,"['Apr', '02', '2022', '00:00:00']",11979300.0,17146.0,52.4896,6363.82,edlv-meter,126.829
2367019,"['Apr', '02', '2022', '00:00:00']",27083200.0,238596.0,37.8803,3909.62,comfenalco1-meter,129.716
2367020,"['Apr', '02', '2022', '00:00:00']",2392000.0,10393700.0,5.79602,493.046,takurika1-meter,124.937
2367021,"['Apr', '02', '2022', '00:00:00']",27083200.0,238596.0,37.45,3868.25,comfenalco1-meter,130.104
2367022,"['Apr', '02', '2022', '00:00:00']",2392000.0,10393700.0,5.7919,491.309,takurika1-meter,124.657
2367023,"['Apr', '02', '2022', '00:00:00']",27083200.0,238596.0,53.8481,5799.16,comfenalco1-meter,129.84
2367024,"['Apr', '02', '2022', '00:00:00']",2392000.0,10393700.0,5.79259,492.688,takurika1-meter,124.793
2367025,"['Apr', '02', '2022', '00:00:00']",27083300.0,238596.0,55.2478,5961.32,comfenalco1-meter,129.827
2367026,"['Apr', '02', '2022', '00:00:00']",2392000.0,10393700.0,5.79957,493.053,takurika1-meter,124.961
2348876,"['Apr', '01', '2022', '00:00:00']",11881200.0,17123.0,33.8089,4130.19,edlv-meter,127.256
2348877,"['Apr', '01', '2022', '00:00:00']",2375350.0,10364400.0,4.77483,332.0,takurika1-meter,125.59
2348878,"['Apr', '01', '2022', '00:00:00']",26910000.0,238524.0,38.4993,3869.08,comfenalco1-meter,127.814
2348879,"['Apr', '01', '2022', '00:00:00']",2375350.0,10364400.0,4.75858,330.916,takurika1-meter,125.748
2348880,"['Apr', '01', '2022', '00:00:00']",26910000.0,238524.0,37.9625,3797.75,comfenalco1-meter,128.065
2348881,"['Apr', '01', '2022', '00:00:00']",2375350.0,10364400.0,4.76662,331.3,takurika1-meter,125.586
2348882,"['Apr', '01', '2022', '00:00:00']",26910000.0,238524.0,37.9764,3799.38,comfenalco1-meter,127.959
2348883,"['Apr', '01', '2022', '00:00:00']",2375350.0,10364400.0,4.76866,331.235,takurika1-meter,125.477
2348884,"['Apr', '01', '2022', '00:00:00']",26910000.0,238524.0,37.9007,3792.25,comfenalco1-meter,127.864
2348885,"['Apr', '01', '2022', '00:00:00']",2375350.0,10364400.0,4.76449,330.844,takurika1-meter,125.471
2330391,"['Mar', '31', '2022', '00:00:00']",2369790.0,10316600.0,4.84069,330.678,takurika1-meter,124.109
2330392,"['Mar', '31', '2022', '00:00:00']",26752200.0,238424.0,26.2676,1818.98,comfenalco1-meter,127.235
2330393,"['Mar', '31', '2022', '00:00:00']",11812500.0,16862.0,34.1811,4162.37,edlv-meter,126.929
2330394,"['Mar', '31', '2022', '00:00:00']",2369790.0,10316600.0,4.83207,330.752,takurika1-meter,124.208
2330395,"['Mar', '31', '2022', '00:00:00']",26752200.0,238424.0,26.2744,1818.89,comfenalco1-meter,127.274
2330396,"['Mar', '31', '2022', '00:00:00']",2369790.0,10316600.0,4.83468,330.237,takurika1-meter,124.242
2330397,"['Mar', '31', '2022', '00:00:00']",26752200.0,238424.0,25.987,1746.96,comfenalco1-meter,127.181
2330398,"['Mar', '31', '2022', '00:00:00']",2369790.0,10316600.0,4.84003,330.962,takurika1-meter,124.245
2330399,"['Mar', '31', '2022', '00:00:00']",26752300.0,238424.0,26.0189,1754.04,comfenalco1-meter,127.138
2330400,"['Mar', '31', '2022', '00:00:00']",2369790.0,10316600.0,4.83412,330.021,takurika1-meter,124.22
2312006,"['Mar', '30', '2022', '00:00:00']",2344260.0,10299700.0,4.85587,329.88,takurika1-meter,125.18
2312007,"['Mar', '30', '2022', '00:00:00']",11753300.0,16719.0,29.179,3497.78,edlv-meter,126.553
2312008,"['Mar', '30', '2022', '00:00:00']",26581000.0,238351.0,25.8423,1659.95,comfenalco1-meter,127.522
2312009,"['Mar', '30', '2022', '00:00:00']",2344260.0,10299700.0,4.86013,330.052,takurika1-meter,125.12
2312010,"['Mar', '30', '2022', '00:00:00']",26581000.0,238351.0,25.7033,1622.56,comfenalco1-meter,127.428
2312011,"['Mar', '30', '2022', '00:00:00']",2344260.0,10299700.0,4.85267,329.42,takurika1-meter,124.995
2312012,"['Mar', '30', '2022', '00:00:00']",26581000.0,238351.0,25.6845,1631.11,comfenalco1-meter,127.335
2312013,"['Mar', '30', '2022', '00:00:00']",2344260.0,10299700.0,4.85364,329.79,takurika1-meter,125.112
2312014,"['Mar', '30', '2022', '00:00:00']",26581100.0,238351.0,25.9057,1704.76,comfenalco1-meter,127.431
2312015,"['Mar', '30', '2022', '00:00:00']",2344260.0,10299700.0,4.85622,330.454,takurika1-meter,125.109
2293534,"['Mar', '29', '2022', '00:00:00']",26391800.0,238246.0,38.7777,3975.48,comfenalco1-meter,128.083
2293535,"['Mar', '29', '2022', '00:00:00']",2340110.0,10214600.0,4.87199,330.377,takurika1-meter,124.558
2293536,"['Mar', '29', '2022', '00:00:00']",11692000.0,16512.0,32.7744,3929.86,edlv-meter,126.169
2293537,"['Mar', '29', '2022', '00:00:00']",26391800.0,238246.0,38.741,3966.23,comfenalco1-meter,128.284
2293538,"['Mar', '29', '2022', '00:00:00']",2340110.0,10214600.0,4.8758,330.926,takurika1-meter,124.744
2293539,"['Mar', '29', '2022', '00:00:00']",26391800.0,238246.0,38.7913,3972.92,comfenalco1-meter,128.338
2293540,"['Mar', '29', '2022', '00:00:00']",2340110.0,10214600.0,4.8765,330.839,takurika1-meter,124.809
2293541,"['Mar', '29', '2022', '00:00:00']",2340110.0,10214600.0,4.87861,331.277,takurika1-meter,124.818
2293542,"['Mar', '29', '2022', '00:00:00']",26391800.0,238246.0,38.9075,3990.99,comfenalco1-meter,128.277
2293543,"['Mar', '29', '2022', '00:00:00']",26391800.0,238246.0,38.263,3893.8,comfenalco1-meter,128.228
2277876,"['Mar', '28', '2022', '00:00:00']",11615300.0,16444.0,34.7422,4231.68,edlv-meter,126.84
2277877,"['Mar', '28', '2022', '00:00:00']",26160500.0,238153.0,38.8141,3972.74,comfenalco1-meter,127.766
2277878,"['Mar', '28', '2022', '00:00:00']",2327800.0,10184000.0,5.3359,365.733,takurika1-meter,123.974
2277879,"['Mar', '28', '2022', '00:00:00']",26160500.0,238153.0,38.9738,4007.85,comfenalco1-meter,127.901
2277880,"['Mar', '28', '2022', '00:00:00']",2327800.0,10184000.0,5.33056,365.096,takurika1-meter,124.139
2277881,"['Mar', '28', '2022', '00:00:00']",2327800.0,10184000.0,5.33268,365.295,takurika1-meter,124.102
2277882,"['Mar', '28', '2022', '00:00:00']",26160500.0,238153.0,39.3828,4052.36,comfenalco1-meter,127.965
2277883,"['Mar', '28', '2022', '00:00:00']",26160500.0,238153.0,39.3829,4053.77,comfenalco1-meter,127.99
2277884,"['Mar', '28', '2022', '00:00:00']",2327800.0,10184000.0,5.33446,365.77,takurika1-meter,124.076
2277885,"['Mar', '28', '2022', '00:00:00']",26160600.0,238153.0,39.4111,4055.23,comfenalco1-meter,127.988
2259692,"['Mar', '27', '2022', '00:00:00']",26102700.0,238070.0,54.1606,5750.48,comfenalco1-meter,128.985
2259693,"['Mar', '27', '2022', '00:00:00']",2301030.0,10124400.0,6.31121,499.43,takurika1-meter,123.776
2259694,"['Mar', '27', '2022', '00:00:00']",11560600.0,16406.0,35.399,4287.56,edlv-meter,126.327
2259695,"['Mar', '27', '2022', '00:00:00']",26102700.0,238070.0,54.2764,5754.6,comfenalco1-meter,129.043
2259696,"['Mar', '27', '2022', '00:00:00']",2301030.0,10124400.0,6.33057,500.186,takurika1-meter,123.688
2259697,"['Mar', '27', '2022', '00:00:00']",2301030.0,10124400.0,6.32291,500.052,takurika1-meter,123.757
2259698,"['Mar', '27', '2022', '00:00:00']",26102700.0,238070.0,54.0448,5750.55,comfenalco1-meter,129.324
2259699,"['Mar', '27', '2022', '00:00:00']",26102700.0,238070.0,53.9814,5738.62,comfenalco1-meter,129.344
2259700,"['Mar', '27', '2022', '00:00:00']",2301030.0,10124400.0,6.3267,499.569,takurika1-meter,123.704
2259701,"['Mar', '27', '2022', '00:00:00']",26102800.0,238070.0,53.5317,5656.71,comfenalco1-meter,129.209
2241212,"['Mar', '26', '2022', '00:00:00']",26038000.0,238015.0,36.5655,3682.14,comfenalco1-meter,129.227
2241213,"['Mar', '26', '2022', '00:00:00']",2278610.0,10111300.0,4.77804,330.885,takurika1-meter,125.009
2241214,"['Mar', '26', '2022', '00:00:00']",11501200.0,16252.0,37.8951,4612.6,edlv-meter,126.912
2241215,"['Mar', '26', '2022', '00:00:00']",2278610.0,10111300.0,4.7734,330.523,takurika1-meter,124.999
2241216,"['Mar', '26', '2022', '00:00:00']",26038000.0,238015.0,36.5608,3682.14,comfenalco1-meter,129.221
2241217,"['Mar', '26', '2022', '00:00:00']",2278610.0,10111300.0,4.77627,330.703,takurika1-meter,125.017
2241218,"['Mar', '26', '2022', '00:00:00']",26038000.0,238015.0,36.5561,3688.25,comfenalco1-meter,129.327
2241219,"['Mar', '26', '2022', '00:00:00']",26038000.0,238015.0,36.1972,3638.8,comfenalco1-meter,129.123
2241220,"['Mar', '26', '2022', '00:00:00']",2278610.0,10111300.0,4.77285,331.405,takurika1-meter,125.016
2241221,"['Mar', '26', '2022', '00:00:00']",26038000.0,238015.0,36.1067,3615.98,comfenalco1-meter,129.14
2222826,"['Mar', '25', '2022', '00:00:00']",25893300.0,237671.0,25.3011,1708.26,comfenalco1-meter,129.027
2222827,"['Mar', '25', '2022', '00:00:00']",2249330.0,10098300.0,4.81679,330.383,takurika1-meter,124.437
2222828,"['Mar', '25', '2022', '00:00:00']",11440200.0,16043.0,33.7177,4082.04,edlv-meter,127.661
2222829,"['Mar', '25', '2022', '00:00:00']",25893300.0,237671.0,25.696,1809.87,comfenalco1-meter,128.917
2222830,"['Mar', '25', '2022', '00:00:00']",2249330.0,10098300.0,4.81916,330.561,takurika1-meter,124.379
2222831,"['Mar', '25', '2022', '00:00:00']",25893300.0,237671.0,33.0846,3331.96,comfenalco1-meter,129.117
2222832,"['Mar', '25', '2022', '00:00:00']",2249330.0,10098300.0,4.81941,331.326,takurika1-meter,124.512
2222833,"['Mar', '25', '2022', '00:00:00']",25893300.0,237671.0,37.1313,3761.36,comfenalco1-meter,128.901
2222834,"['Mar', '25', '2022', '00:00:00']",2249330.0,10098300.0,4.81615,330.186,takurika1-meter,124.386
2222835,"['Mar', '25', '2022', '00:00:00']",2249330.0,10098300.0,4.81898,330.571,takurika1-meter,124.399
2204465,"['Mar', '24', '2022', '00:00:00']",11380600.0,15828.0,31.6133,3840.11,edlv-meter,127.254
2204466,"['Mar', '24', '2022', '00:00:00']",2233990.0,10018900.0,4.84824,329.323,takurika1-meter,124.014
2204467,"['Mar', '24', '2022', '00:00:00']",25761300.0,237521.0,36.1278,3548.8,comfenalco1-meter,126.648
2204468,"['Mar', '24', '2022', '00:00:00']",25761300.0,237521.0,36.1641,3572.97,comfenalco1-meter,127.108
2204469,"['Mar', '24', '2022', '00:00:00']",2233990.0,10018900.0,4.84132,329.775,takurika1-meter,124.141
2204470,"['Mar', '24', '2022', '00:00:00']",2233990.0,10018900.0,4.84142,329.273,takurika1-meter,124.114
2204471,"['Mar', '24', '2022', '00:00:00']",25761300.0,237521.0,36.8755,3657.83,comfenalco1-meter,126.952
2204472,"['Mar', '24', '2022', '00:00:00']",2233990.0,10018900.0,4.84471,329.877,takurika1-meter,124.064
2204473,"['Mar', '24', '2022', '00:00:00']",25761300.0,237521.0,26.2015,1841.59,comfenalco1-meter,126.891
